Classe,x,y,z
0,0.152845,0.824863,0.509932
0,0.149101,0.822371,0.510637
0,0.141728,0.823436,0.486283
0,0.15297,0.827359,0.494306
0,0.15923,0.802188,0.503186
0,0.149485,0.815179,0.49942
0,0.157109,0.802995,0.50513
0,0.142821,0.822158,0.502292
0,0.155937,0.805322,0.50402
0,0.149905,0.809601,0.496927
0,0.154849,0.81269,0.490163
0,0.134826,0.8181,0.513095
0,0.162061,0.820559,0.502418
0,0.149751,0.809124,0.513605
0,0.145664,0.810212,0.504323
0,0.144031,0.806861,0.505212
0,0.142526,0.830542,0.507184
0,0.174933,0.809743,0.503416
0,0.150452,0.827669,0.525454
0,0.157822,0.803377,0.507618
0,0.153262,0.804849,0.505251
0,0.164911,0.814083,0.507373
0,0.162478,0.82224,0.516188
0,0.160006,0.807116,0.530598
0,0.159171,0.813933,0.498306
0,0.153056,0.809122,0.505636
0,0.155212,0.813181,0.503828
0,0.150985,0.80451,0.509276
0,0.167286,0.81009,0.497476
0,0.159989,0.803355,0.50664
0,0.166558,0.793705,0.502257
0,0.154351,0.809833,0.501058
0,0.146445,0.805223,0.505557
0,0.158769,0.797367,0.505538
0,0.167316,0.816887,0.501386
0,0.161426,0.804845,0.497331
0,0.152223,0.803942,0.498828
0,0.149247,0.787704,0.504366
0,0.165436,0.792241,0.522587
0,0.169438,0.792352,0.515653
0,0.154202,0.798324,0.508602
0,0.176442,0.813199,0.517984
0,0.155965,0.799448,0.508708
0,0.177607,0.806854,0.518241
0,0.173245,0.79946,0.517293
0,0.182348,0.794888,0.503376
0,0.172709,0.811433,0.515521
0,0.184187,0.798272,0.498934
0,0.178018,0.800122,0.533152
0,0.164804,0.790406,0.523347
0,0.161281,0.78944,0.519851
0,0.174983,0.792465,0.510099
0,0.158279,0.796891,0.528863
0,0.171623,0.807381,0.521289
0,0.184114,0.800857,0.519965
0,0.16786,0.800061,0.510204
0,0.171694,0.79749,0.525172
0,0.165526,0.792834,0.519647
0,0.168782,0.790795,0.510746
0,0.185389,0.790558,0.524986
0,0.184007,0.786551,0.504872
0,0.179978,0.788817,0.522836
0,0.181961,0.775663,0.530271
0,0.170217,0.78967,0.517074
0,0.171134,0.796539,0.513913
0,0.169167,0.783425,0.517459
0,0.178811,0.786747,0.524883
0,0.186687,0.779127,0.523114
0,0.183494,0.781997,0.519741
0,0.193945,0.779332,0.514975
0,0.165207,0.772422,0.521233
0,0.177535,0.7746,0.528697
0,0.179267,0.790772,0.524591
0,0.194168,0.786878,0.50909
0,0.181071,0.795583,0.519102
0,0.175609,0.79174,0.517943
0,0.18488,0.769972,0.525075
0,0.193271,0.771059,0.531018
0,0.182266,0.772807,0.493991
0,0.182415,0.784546,0.523504
0,0.182075,0.776243,0.532179
0,0.183114,0.780021,0.535056
0,0.187214,0.778439,0.527207
0,0.192197,0.790761,0.51991
0,0.181101,0.786768,0.515281
0,0.179275,0.78488,0.522718
0,0.194548,0.772651,0.53085
0,0.186357,0.776316,0.525214
0,0.194437,0.768901,0.540762
0,0.2043,0.761624,0.521341
0,0.182596,0.752753,0.53397
0,0.196198,0.783202,0.521355
0,0.202128,0.737371,0.528953
0,0.185094,0.770071,0.523338
0,0.195687,0.764714,0.519723
0,0.206182,0.764567,0.533928
0,0.178127,0.759819,0.536924
0,0.191315,0.758554,0.519274
0,0.197232,0.757411,0.533011
0,0.190129,0.755965,0.534061
0,0.176003,0.764742,0.509496
0,0.183813,0.771331,0.537965
0,0.206957,0.765397,0.533969
0,0.188752,0.755988,0.524012
0,0.215192,0.76192,0.550045
0,0.199628,0.750723,0.521928
0,0.21149,0.767653,0.521704
0,0.202452,0.757352,0.529328
0,0.202688,0.74797,0.513644
0,0.202574,0.748188,0.527477
0,0.192841,0.757703,0.538494
0,0.200169,0.761832,0.544815
0,0.209552,0.752672,0.541265
0,0.207391,0.744297,0.521476
0,0.203079,0.75189,0.527296
0,0.205628,0.757071,0.546647
0,0.206127,0.748229,0.511696
0,0.195355,0.747613,0.538618
0,0.199348,0.762396,0.535046
0,0.194038,0.747326,0.527355
0,0.205695,0.753321,0.532937
0,0.202128,0.732754,0.546551
0,0.210996,0.758707,0.527577
0,0.226339,0.759246,0.528645
0,0.205854,0.740116,0.527951
0,0.201954,0.756106,0.529563
0,0.210121,0.763155,0.540754
0,0.199095,0.734759,0.534407
0,0.204548,0.751679,0.535648
0,0.214965,0.754253,0.522732
0,0.20891,0.732223,0.547999
0,0.188112,0.74284,0.548223
0,0.193837,0.734011,0.52326
0,0.210588,0.741489,0.543041
0,0.206839,0.74234,0.531586
0,0.193675,0.733983,0.54585
0,0.186908,0.754736,0.540939
0,0.209707,0.743511,0.530026
0,0.209933,0.73013,0.537942
0,0.203553,0.729447,0.525053
0,0.207617,0.73647,0.533003
0,0.224883,0.727832,0.533859
0,0.218377,0.744763,0.51371
0,0.208133,0.729097,0.539617
0,0.202794,0.721678,0.52981
0,0.20745,0.730173,0.523099
0,0.202705,0.749678,0.543793
0,0.216758,0.753941,0.55527
0,0.206664,0.722962,0.540196
0,0.205602,0.723004,0.540251
0,0.21511,0.721875,0.520217
0,0.231896,0.718302,0.529339
0,0.209651,0.714921,0.549865
0,0.218124,0.72493,0.536096
0,0.206852,0.722484,0.532188
0,0.196164,0.726977,0.54024
0,0.197923,0.717284,0.541078
0,0.213774,0.724998,0.551321
0,0.215375,0.726026,0.535777
0,0.208209,0.718953,0.53604
0,0.224552,0.710202,0.541699
0,0.21737,0.720047,0.550779
0,0.205396,0.725229,0.5245
0,0.213027,0.711365,0.52356
0,0.207651,0.736015,0.552783
0,0.213602,0.72009,0.519792
0,0.219142,0.712338,0.550952
0,0.220685,0.711215,0.530465
0,0.219973,0.713251,0.542777
0,0.207915,0.697494,0.533311
0,0.20934,0.728713,0.520079
0,0.215255,0.700137,0.533474
0,0.208629,0.71233,0.542177
0,0.217038,0.728001,0.533583
0,0.223187,0.707346,0.521591
0,0.219445,0.696899,0.546757
0,0.230606,0.712026,0.527454
0,0.210678,0.695604,0.51853
0,0.221667,0.706929,0.538027
0,0.21443,0.712137,0.5264
0,0.205081,0.702992,0.541528
0,0.203917,0.689782,0.546388
0,0.214758,0.704844,0.544565
0,0.218259,0.697418,0.528098
0,0.206119,0.706205,0.521184
0,0.218509,0.690217,0.531414
0,0.211081,0.680143,0.551173
0,0.215496,0.710166,0.528664
0,0.217237,0.687269,0.533268
0,0.225126,0.709847,0.530208
0,0.219688,0.685134,0.548843
0,0.211709,0.707917,0.528543
0,0.215553,0.687098,0.535941
0,0.219754,0.702564,0.540551
0,0.213733,0.670205,0.538635
0,0.197296,0.707147,0.532388
0,0.217753,0.686618,0.52058
0,0.200758,0.685474,0.527132
0,0.218635,0.686138,0.535358
0,0.210944,0.686946,0.532258
0,0.215543,0.690274,0.54835
0,0.210258,0.683893,0.542822
0,0.215321,0.694921,0.549021
0,0.238673,0.661886,0.533031
0,0.228482,0.6704,0.530997
0,0.216729,0.679292,0.537879
0,0.214799,0.695363,0.53385
0,0.20329,0.684723,0.554058
0,0.21289,0.684279,0.549249
0,0.208619,0.692677,0.529356
0,0.216434,0.672279,0.525047
0,0.224844,0.68238,0.535678
0,0.189813,0.664642,0.549613
0,0.213469,0.690207,0.53899
0,0.211196,0.676051,0.51856
0,0.207556,0.670148,0.519575
0,0.203662,0.666985,0.53266
0,0.225529,0.680795,0.530867
0,0.200766,0.664117,0.530719
0,0.202467,0.669479,0.531442
0,0.216044,0.667896,0.528043
0,0.204621,0.673077,0.538956
0,0.208085,0.673146,0.535779
0,0.2093,0.667507,0.537455
0,0.211262,0.684289,0.538057
0,0.232865,0.670662,0.529654
0,0.216609,0.671248,0.566823
0,0.206035,0.660001,0.528419
0,0.216611,0.664579,0.535548
0,0.204221,0.663878,0.51906
0,0.218183,0.670408,0.531131
0,0.208172,0.650928,0.530433
0,0.213111,0.667887,0.526543
0,0.210538,0.647724,0.540264
0,0.21795,0.668357,0.528778
0,0.224861,0.674096,0.536969
0,0.214739,0.657269,0.532804
0,0.21549,0.653543,0.539102
0,0.214878,0.645517,0.519806
0,0.211711,0.652335,0.515006
0,0.205292,0.649323,0.516338
0,0.192723,0.654123,0.523707
0,0.204022,0.64592,0.520252
0,0.204492,0.656647,0.525045
0,0.21051,0.653976,0.531922
0,0.205072,0.647762,0.521333
0,0.184402,0.647217,0.521067
0,0.201803,0.65172,0.530919
0,0.199251,0.637042,0.519996
0,0.20134,0.644389,0.520957
0,0.204416,0.648592,0.529416
0,0.188233,0.648849,0.532155
0,0.21193,0.641533,0.50648
0,0.205236,0.651622,0.536541
0,0.189315,0.644607,0.512218
0,0.211887,0.639857,0.52844
0,0.209018,0.63104,0.541652
0,0.199857,0.642012,0.52553
0,0.20856,0.627471,0.515366
0,0.201526,0.635831,0.514001
0,0.202688,0.644254,0.514663
0,0.203691,0.6317,0.508806
0,0.211974,0.646348,0.514592
0,0.196208,0.624701,0.519995
0,0.205532,0.638104,0.533184
0,0.211521,0.634678,0.514938
0,0.200129,0.635433,0.520633
0,0.203852,0.654209,0.522171
0,0.207606,0.625346,0.528219
0,0.225857,0.646228,0.523543
0,0.212253,0.622515,0.517085
0,0.203582,0.633159,0.538652
0,0.198261,0.626593,0.52329
0,0.196041,0.643675,0.504285
0,0.207195,0.621474,0.512273
0,0.207671,0.630281,0.523539
0,0.197935,0.611825,0.509843
0,0.194986,0.620845,0.531754
0,0.199847,0.624754,0.532909
0,0.18528,0.631066,0.527561
0,0.195546,0.630881,0.512869
0,0.201318,0.631226,0.515354
0,0.200869,0.616225,0.511104
0,0.18866,0.612805,0.487758
0,0.190674,0.63313,0.519774
0,0.186616,0.633,0.512292
0,0.181944,0.617443,0.504865
0,0.182939,0.610582,0.514372
0,0.200045,0.620642,0.509653
0,0.193679,0.626529,0.510932
0,0.196588,0.616664,0.517726
0,0.19133,0.624766,0.501211
0,0.196128,0.615605,0.50429
0,0.188812,0.621108,0.508058
0,0.185116,0.612121,0.505974
0,0.191873,0.633227,0.519582
0,0.187335,0.614108,0.522322
0,0.189434,0.61493,0.505794
0,0.192942,0.615159,0.516688
0,0.194504,0.603785,0.512293
0,0.196902,0.618589,0.52713
0,0.190442,0.618974,0.507471
0,0.189978,0.613945,0.508099
0,0.180965,0.619455,0.51343
0,0.17294,0.598246,0.520592
0,0.192648,0.604051,0.512014
0,0.171177,0.601901,0.516522
0,0.171582,0.600177,0.521716
0,0.191363,0.588672,0.516358
0,0.185047,0.595451,0.497879
0,0.177871,0.610987,0.514256
0,0.209655,0.591205,0.501393
0,0.170897,0.604796,0.522102
0,0.198918,0.589314,0.50211
0,0.184817,0.601182,0.514867
0,0.175837,0.610305,0.516007
0,0.193711,0.613471,0.517253
0,0.18753,0.606635,0.496217
0,0.185739,0.605419,0.519219
0,0.164709,0.602959,0.503559
0,0.174675,0.605474,0.510422
0,0.184223,0.599514,0.507857
0,0.162773,0.607483,0.512232
0,0.173739,0.607963,0.502054
0,0.174762,0.604052,0.505475
0,0.165874,0.603106,0.506414
0,0.168171,0.598739,0.513334
0,0.182774,0.594003,0.51243
0,0.183701,0.59426,0.517458
0,0.184201,0.588084,0.511768
0,0.184854,0.590694,0.50221
0,0.174134,0.583201,0.503986
0,0.16845,0.59361,0.497992
0,0.182604,0.596439,0.502762
0,0.177094,0.61307,0.497729
0,0.156034,0.595367,0.495312
0,0.160409,0.594278,0.499405
0,0.176413,0.581587,0.503024
0,0.170998,0.591253,0.508415
0,0.154947,0.597789,0.505877
0,0.16139,0.595519,0.50006
0,0.176265,0.591792,0.497691
0,0.159042,0.596598,0.521276
0,0.160975,0.574012,0.501142
0,0.164757,0.589116,0.491157
0,0.17535,0.59131,0.494969
0,0.180063,0.578072,0.490629
0,0.168971,0.592997,0.487118
0,0.144039,0.580622,0.503377
0,0.161351,0.591152,0.489674
0,0.162566,0.585716,0.500741
0,0.163163,0.577769,0.496782
0,0.155425,0.574172,0.501382
0,0.156826,0.575106,0.510617
0,0.176758,0.587558,0.491448
0,0.138777,0.602683,0.492289
0,0.168901,0.576403,0.494297
0,0.157665,0.595988,0.505363
0,0.171596,0.579976,0.491652
0,0.158749,0.571899,0.48946
0,0.159731,0.578516,0.492884
0,0.14995,0.561341,0.500239
0,0.167937,0.585312,0.477155
0,0.148603,0.5755,0.479367
0,0.153284,0.575651,0.490369
0,0.158988,0.574907,0.484452
0,0.153031,0.582406,0.484766
0,0.153172,0.590119,0.488654
0,0.159818,0.578804,0.496783
0,0.15553,0.573048,0.483931
0,0.153074,0.583255,0.492438
0,0.145469,0.577541,0.475401
0,0.14881,0.566095,0.48979
0,0.167599,0.582464,0.482825
0,0.144819,0.575537,0.482498
0,0.159928,0.566726,0.485453
0,0.164589,0.584186,0.480033
0,0.141766,0.573052,0.475686
0,0.147145,0.577884,0.48243
0,0.137214,0.571467,0.478973
0,0.153569,0.575387,0.479156
0,0.143756,0.583283,0.489962
0,0.141318,0.577295,0.484208
0,0.135056,0.583832,0.479459
0,0.141764,0.567519,0.47066
0,0.135778,0.574568,0.488289
0,0.148144,0.575016,0.467141
0,0.133205,0.589816,0.47435
0,0.151671,0.594844,0.485897
0,0.160873,0.56811,0.491976
0,0.153051,0.584613,0.482357
0,0.151222,0.586887,0.472309
0,0.135223,0.574974,0.473703
0,0.141042,0.568685,0.4824
0,0.145494,0.561353,0.478581
0,0.133641,0.567985,0.47475
0,0.123454,0.561128,0.476773
0,0.130682,0.568027,0.47232
0,0.140043,0.56177,0.462134
0,0.134784,0.569016,0.47579
0,0.134678,0.564542,0.466283
0,0.118425,0.583585,0.476524
0,0.129005,0.560226,0.476454
0,0.12194,0.577616,0.480793
0,0.134301,0.573638,0.46999
0,0.132608,0.574045,0.460718
0,0.114917,0.56844,0.452173
0,0.147045,0.556192,0.479968
0,0.113703,0.575909,0.47097
0,0.120398,0.575763,0.475209
0,0.110878,0.574528,0.47596
0,0.118719,0.56884,0.463906
0,0.129164,0.554338,0.466151
0,0.108437,0.552773,0.459046
0,0.134706,0.561914,0.456753
0,0.1069,0.569424,0.468849
0,0.122734,0.564994,0.480084
0,0.115079,0.566116,0.476555
0,0.102854,0.581328,0.469328
0,0.121164,0.563901,0.45818
0,0.129287,0.561128,0.467922
0,0.138784,0.570325,0.458043
0,0.125915,0.571342,0.474217
0,0.11562,0.555447,0.45569
0,0.113782,0.573777,0.454783
0,0.12452,0.553128,0.456481
0,0.112233,0.567093,0.448967
0,0.0832496,0.570402,0.469375
0,0.111798,0.563213,0.461699
0,0.129745,0.581357,0.464855
0,0.115689,0.568744,0.461087
0,0.119694,0.567755,0.465388
0,0.10765,0.557558,0.451922
0,0.115722,0.564941,0.473869
0,0.104104,0.563215,0.4615
0,0.105624,0.562531,0.448448
0,0.105819,0.572826,0.47237
0,0.108556,0.568146,0.465595
0,0.108952,0.578988,0.445155
0,0.102487,0.566177,0.460138
0,0.101492,0.576034,0.465156
0,0.109336,0.568161,0.436751
0,0.110645,0.562102,0.44277
0,0.102872,0.563201,0.457292
0,0.0993206,0.576171,0.446036
0,0.105618,0.575929,0.456755
0,0.0959247,0.56512,0.454335
0,0.110897,0.567558,0.450551
0,0.101488,0.55915,0.444125
0,0.110489,0.56903,0.447058
0,0.101973,0.571227,0.438622
0,0.103541,0.548864,0.441979
0,0.0945978,0.566791,0.459091
0,0.0982242,0.566789,0.443389
0,0.0893027,0.557655,0.446969
0,0.105787,0.559541,0.454285
0,0.0829048,0.563307,0.443643
0,0.0927475,0.563934,0.443346
0,0.0914256,0.571091,0.443217
0,0.105448,0.569986,0.449858
0,0.0902392,0.567135,0.44739
0,0.093699,0.564441,0.446681
0,0.0918231,0.574887,0.446472
0,0.09368,0.563151,0.441884
0,0.0927194,0.584699,0.442648
0,0.103132,0.569743,0.449538
0,0.0840649,0.566864,0.448918
0,0.096509,0.56054,0.434254
0,0.093483,0.569398,0.455765
0,0.0949587,0.577405,0.439052
0,0.0719526,0.572101,0.437047
0,0.0962708,0.571309,0.45071
0,0.0760189,0.556964,0.448012
0,0.090276,0.566812,0.442523
0,0.0765724,0.581295,0.441686
0,0.0808717,0.562962,0.442909
0,0.0743192,0.565694,0.44368
0,0.0908458,0.560603,0.421946
0,0.095124,0.589529,0.424024
0,0.104744,0.579542,0.44086
0,0.0879739,0.575572,0.425175
0,0.0763297,0.564016,0.432091
0,0.076283,0.586009,0.449007
0,0.0864942,0.574595,0.439131
0,0.0657011,0.573257,0.413655
0,0.0910872,0.5855,0.42819
0,0.0739016,0.582405,0.429572
0,0.0696312,0.581223,0.438172
0,0.0738976,0.567217,0.4193
0,0.0777185,0.573756,0.428687
0,0.0644927,0.58131,0.45062
0,0.0735866,0.585271,0.433228
0,0.0586346,0.578649,0.441236
0,0.0772094,0.581933,0.418087
0,0.0550234,0.568651,0.434103
0,0.0513862,0.57691,0.444805
0,0.0633814,0.565031,0.431845
0,0.0721207,0.57374,0.411294
0,0.0644983,0.564993,0.433151
0,0.0703751,0.573889,0.427886
0,0.058036,0.577595,0.41883
0,0.0624527,0.567891,0.424797
0,0.0639648,0.570205,0.417198
0,0.0511202,0.572716,0.407892
0,0.0748733,0.581753,0.436844
0,0.0547975,0.585738,0.424357
0,0.0733428,0.574215,0.427935
0,0.0641497,0.582521,0.419883
0,0.0654126,0.577591,0.420223
0,0.0477121,0.572693,0.42131
0,0.056226,0.585484,0.425534
0,0.0412101,0.58197,0.433363
0,0.0454031,0.573414,0.427508
0,0.0486373,0.582202,0.417617
0,0.0530598,0.578056,0.414994
0,0.0440526,0.598677,0.412149
0,0.0572794,0.584734,0.430884
0,0.0587379,0.582162,0.422534
0,0.0576102,0.590164,0.422079
0,0.0718007,0.591287,0.408421
0,0.0503579,0.582414,0.413436
0,0.050838,0.574158,0.430908
0,0.0527825,0.575512,0.429624
0,0.047676,0.591749,0.413239
0,0.0397911,0.58407,0.413748
0,0.0525103,0.587323,0.413005
0,0.0621555,0.58152,0.409733
0,0.0520207,0.582655,0.425728
0,0.0473754,0.595303,0.405353
0,0.0374432,0.568887,0.421112
0,0.0647981,0.583627,0.409722
0,0.0549753,0.589178,0.413663
0,0.0407519,0.595427,0.418601
0,0.0526916,0.608601,0.424702
0,0.0511824,0.593543,0.410468
0,0.0409085,0.598121,0.404967
0,0.042637,0.599423,0.430844
0,0.0402046,0.587731,0.411528
0,0.034176,0.592845,0.419667
0,0.0480136,0.606883,0.424621
0,0.0481588,0.603149,0.409059
0,0.0503519,0.598765,0.416157
0,0.0355088,0.599397,0.424781
0,0.0558995,0.600892,0.424165
0,0.0484057,0.598286,0.417479
0,0.0448614,0.593275,0.412226
0,0.0338566,0.590495,0.4251
0,0.0476573,0.612376,0.401119
0,0.0394006,0.599216,0.411894
0,0.0518987,0.610324,0.398518
0,0.0159956,0.593325,0.425194
0,0.0294846,0.615364,0.412821
0,0.0356612,0.607136,0.419519
0,0.0360805,0.599495,0.415851
0,0.038595,0.599365,0.406276
0,0.025014,0.607821,0.408335
0,0.0293172,0.600308,0.429746
0,0.048589,0.598323,0.416411
0,0.04196,0.592502,0.406846
0,0.0424177,0.613461,0.419436
0,0.0271903,0.605535,0.42158
0,0.0317169,0.613311,0.416696
0,0.0376403,0.602601,0.413866
0,0.0358683,0.59807,0.409849
0,0.0368346,0.609998,0.407053
0,0.0426622,0.591619,0.39427
0,0.0233367,0.605374,0.405873
0,0.0189655,0.623253,0.404382
0,0.0175538,0.600264,0.404316
0,0.0185526,0.616248,0.408291
0,0.0211181,0.611906,0.396405
0,0.0408573,0.629678,0.38516
0,0.0266557,0.623114,0.405448
0,0.0336314,0.619743,0.404885
0,0.0274298,0.606243,0.382382
0,0.0239217,0.618834,0.409098
0,0.0177503,0.605912,0.410938
0,0.0253081,0.613633,0.398254
0,0.0065786,0.624599,0.398282
0,0.0240694,0.629335,0.423371
0,0.0183385,0.609642,0.404177
0,0.0395811,0.606196,0.399533
0,0.0197284,0.614739,0.390664
0,0.0153169,0.612137,0.397888
0,0.0217729,0.623594,0.410621
0,0.0242088,0.632519,0.396951
0,0.0245722,0.62002,0.400152
0,0.0221814,0.597162,0.40448
0,0.0170686,0.629007,0.411157
0,0.0107164,0.633616,0.390178
0,0.0168033,0.631761,0.40176
0,0.0219745,0.615419,0.412433
0,0.0155862,0.618031,0.399402
0,0.0103944,0.622178,0.413063
0,0.0160048,0.613428,0.400559
0,0.0273616,0.621691,0.400168
0,0.0179644,0.629066,0.39707
0,0.0184512,0.607732,0.403441
0,0.0181777,0.643323,0.3896
0,0.0113746,0.622409,0.388072
0,0.00787764,0.634571,0.408592
0,0.0164045,0.649252,0.416537
0,0.0144185,0.617736,0.399767
0,0,0.635025,0.399838
0,0.016971,0.62345,0.38408
0,0.0125533,0.623711,0.401771
0,0.00122602,0.640891,0.399929
0,0.00778072,0.637154,0.399815
0,0.0010039,0.628262,0.408259
0,0.0128378,0.634685,0.398117
0,0.0138909,0.642794,0.396755
0,0.00654563,0.656149,0.389503
0,0.00618738,0.649128,0.3926
0,0.00621256,0.647245,0.392631
0,0.00810312,0.641366,0.394616
0,0,0.652112,0.397105
0,0,0.644269,0.392184
0,0.0234204,0.63342,0.400007
0,0.0113624,0.640843,0.391524
0,0.0167911,0.651984,0.398554
0,0.00959901,0.642192,0.409397
0,0.00677342,0.656657,0.405817
0,0.01662,0.648581,0.404742
0,0,0.644585,0.401844
0,0.00676404,0.658336,0.384189
0,0.0167156,0.643336,0.391098
0,0.0106796,0.656719,0.388564
0,0.00427784,0.640167,0.403244
0,0.00641197,0.64146,0.390301
0,0,0.644492,0.400885
0,0.00320188,0.653603,0.38983
0,0.0150175,0.662108,0.401191
0,0.0038768,0.656113,0.40659
0,0.00933814,0.669513,0.390956
0,0.00441398,0.65241,0.392515
0,0.0087603,0.656487,0.395509
0,0.00528652,0.657408,0.385511
0,0.00447107,0.666541,0.403196
0,0.00199436,0.648242,0.394411
0,0.00744354,0.654114,0.393681
0,0,0.655499,0.388022
0,0.00354836,0.662402,0.39161
0,0,0.659559,0.392238
0,0.000521489,0.669813,0.387851
0,0.0028705,0.658907,0.390722
0,0.00427789,0.663811,0.387131
0,0,0.664913,0.394236
0,0.00750611,0.64282,0.388853
0,0,0.664605,0.404802
0,0.00229189,0.670887,0.38324
0,0,0.677986,0.396688
0,0,0.682066,0.375425
0,0.00469979,0.678879,0.390547
0,0,0.67085,0.37326
0,0,0.671014,0.390431
0,0,0.676287,0.40035
0,0,0.6737,0.369761
0,0.00893634,0.674251,0.385176
0,0,0.688431,0.387964
0,0.00494829,0.685192,0.392347
0,0.00601708,0.681364,0.391623
0,0,0.684412,0.369468
0,0.00477379,0.675383,0.378966
0,0,0.672983,0.385737
0,0,0.686766,0.38069
0,0,0.697368,0.381005
0,0,0.702054,0.395494
0,0,0.667862,0.393457
0,0.00445818,0.678494,0.390369
0,0,0.684023,0.403127
0,0.000305472,0.691551,0.387673
0,0,0.682797,0.394837
0,5.79207e-05,0.686578,0.389369
0,0,0.696064,0.38197
0,0,0.693469,0.381513
0,0,0.700186,0.390507
0,0.00274387,0.688276,0.387731
0,0.00145013,0.706931,0.396864
0,0,0.694981,0.392682
0,0,0.695194,0.374256
0,0,0.697602,0.377926
0,0,0.691209,0.372952
0,0,0.687883,0.391847
0,0,0.695716,0.389643
0,0,0.701738,0.374361
0,0,0.707113,0.375504
0,0,0.69847,0.405317
0,0.00800172,0.696662,0.39748
0,0,0.699506,0.373281
0,0.00744596,0.70938,0.383268
0,0,0.709014,0.38871
0,0.00214297,0.686127,0.393122
0,0.0156799,0.701734,0.405629
0,0,0.690933,0.397749
0,0.00531199,0.708982,0.393802
0,0.000169034,0.709443,0.405241
0,0,0.701868,0.393499
0,0,0.722931,0.391489
0,0,0.689908,0.413501
0,0.00514801,0.711687,0.397584
0,0,0.698164,0.389666
0,0,0.712093,0.400967
0,0,0.720368,0.393517
0,0,0.721484,0.406612
0,0.00886849,0.716789,0.388859
0,0.00836185,0.713918,0.382662
0,0.00626179,0.709724,0.390079
0,0,0.71893,0.394001
0,0,0.709126,0.375459
0,0,0.71541,0.395165
0,0,0.713605,0.384723
0,0,0.718494,0.379711
0,0,0.718306,0.400753
0,0,0.691691,0.382388
0,0,0.699821,0.389276
0,0.0104803,0.733041,0.406174
0,0.00457108,0.725452,0.396203
0,0,0.718665,0.382537
0,0,0.735732,0.393391
0,0.00314756,0.725754,0.401449
0,0,0.729925,0.397132
0,0.00482582,0.730406,0.390337
0,0.00070484,0.73185,0.405347
0,0.00171675,0.726671,0.387706
0,0.00347723,0.730988,0.397311
0,0.00367612,0.733636,0.4022
0,0,0.728286,0.387602
0,0,0.730982,0.385576
0,0.0230554,0.726485,0.400245
0,0.00204218,0.723965,0.392115
0,0,0.725059,0.394168
0,0.0174456,0.722689,0.39857
0,0.00331684,0.736065,0.391261
0,0.00206496,0.746456,0.409936
0,0.00658816,0.755795,0.385418
0,0.0140397,0.743836,0.391019
0,0,0.739315,0.380421
0,0.00348276,0.738686,0.391278
0,0,0.737218,0.388541
0,0,0.743973,0.3942
0,0,0.751532,0.389653
0,0,0.731517,0.392026
0,0.0103216,0.741594,0.396284
