Classe,x,y,z
0,0.14989,0.154301,0.633529
0,0.0798311,0.139469,0.591039
0,0.0972563,0.124772,0.624456
0,0.0937208,0.115396,0.576445
0,0.0718203,0.140059,0.57534
0,0.0934885,0.117657,0.635303
0,0.0892336,0.140581,0.639809
0,0.114639,0.149332,0.592493
0,0.0857385,0.162492,0.611062
0,0.0935667,0.136845,0.60818
0,0.0828313,0.125692,0.592066
0,0.0976104,0.182046,0.611656
0,0.0857011,0.110469,0.608391
0,0.148164,0.133008,0.615954
0,0.0887234,0.0905136,0.58115
0,0.163479,0.220076,0.591468
0,0.105169,0.127019,0.581845
0,0.168793,0.167451,0.581137
0,0.119337,0.172962,0.626783
0,0.104775,0.116695,0.587621
0,0.100459,0.123978,0.582646
0,0.120975,0.157681,0.545354
0,0.0619769,0.185797,0.579685
0,0.104527,0.168732,0.600658
0,0.0924901,0.167676,0.577093
0,0.121401,0.153677,0.612649
0,0.13098,0.170578,0.578066
0,0.0916843,0.133323,0.610325
0,0.0961704,0.116221,0.635025
0,0.112406,0.160559,0.604232
0,0.114684,0.154853,0.663298
0,0.105072,0.122539,0.653598
0,0.0943488,0.168615,0.622771
0,0.0851169,0.125796,0.599633
0,0.0945554,0.169699,0.59345
0,0.121923,0.177788,0.665406
0,0.188645,0.127742,0.597797
0,0.0974741,0.117481,0.594786
0,0.120217,0.165257,0.570845
0,0.142931,0.15749,0.607715
0,0.109278,0.147841,0.612965
0,0.0879851,0.151835,0.634876
0,0.119571,0.167494,0.633856
0,0.0861896,0.142069,0.599697
0,0.0710863,0.150845,0.650902
0,0.133409,0.133509,0.609833
0,0.0919275,0.13495,0.616076
0,0.0337642,0.182446,0.595066
0,0.160144,0.117623,0.614288
0,0.115834,0.121976,0.656331
0,0.0737092,0.176465,0.616962
0,0.0838905,0.168962,0.597316
0,0.093759,0.152971,0.609794
0,0.15088,0.104737,0.583147
0,0.0794598,0.0838997,0.596632
0,0.12695,0.128796,0.61474
0,0.103022,0.131066,0.572843
0,0.126937,0.173162,0.603927
0,0.105062,0.170181,0.610849
0,0.0636587,0.115632,0.607811
0,0.102237,0.130577,0.595539
0,0.115234,0.122566,0.629883
0,0.093975,0.110593,0.636207
0,0.038481,0.15335,0.586652
0,0.110361,0.133016,0.634893
0,0.144145,0.175047,0.616816
0,0.130003,0.139784,0.621761
0,0.148628,0.129335,0.663363
0,0.108151,0.112805,0.58351
0,0.0940678,0.140069,0.5781
0,0.127625,0.160049,0.626387
0,0.0938349,0.164819,0.59295
0,0.0896607,0.157845,0.597647
0,0.0749193,0.161312,0.56047
0,0.134408,0.139074,0.604645
0,0.108517,0.141236,0.544996
0,0.135758,0.15515,0.607383
0,0.0858329,0.154913,0.59864
0,0.0939282,0.184671,0.61456
0,0.105912,0.166,0.620788
0,0.0986003,0.129646,0.623346
0,0.112458,0.139034,0.60225
0,0.137741,0.165623,0.622289
0,0.109836,0.148195,0.587616
0,0.109862,0.147381,0.608662
0,0.105345,0.186012,0.636959
0,0.110372,0.153001,0.583273
0,0.122193,0.125078,0.642535
0,0.0390171,0.153685,0.5861
0,0.0760335,0.17869,0.620932
0,0.102115,0.126596,0.632584
0,0.0922631,0.149611,0.629121
0,0.0835699,0.0918207,0.624441
0,0.0881947,0.100983,0.586138
0,0.090651,0.137467,0.589855
0,0.0793928,0.133205,0.598933
0,0.0923084,0.184965,0.599019
0,0.101375,0.140665,0.604348
0,0.084393,0.181484,0.608861
0,0.119814,0.157614,0.677325
0,0.110749,0.130022,0.664788
0,0.0706766,0.169662,0.64135
0,0.100895,0.190354,0.586275
0,0.0914775,0.104914,0.618336
0,0.0300543,0.149144,0.592084
0,0.080584,0.151659,0.65556
0,0.122425,0.150359,0.64202
0,0.0763468,0.147748,0.590478
0,0.116453,0.140153,0.571319
0,0.122891,0.175282,0.580374
0,0.0854163,0.135439,0.582692
0,0.143088,0.152806,0.599745
0,0.0760095,0.14604,0.608163
0,0.0952778,0.138889,0.587847
0,0.125086,0.171385,0.642959
0,0.101822,0.16953,0.632189
0,0.0870307,0.173081,0.635093
0,0.10062,0.133276,0.605361
0,0.0914757,0.133153,0.597602
0,0.108483,0.141983,0.641662
0,0.0968167,0.194562,0.632229
0,0.100299,0.146658,0.606061
0,0.0877737,0.17358,0.583315
0,0.0990029,0.138139,0.604974
0,0.122555,0.145183,0.618966
0,0.0441377,0.140241,0.603962
0,0.056114,0.127388,0.636064
0,0.0840258,0.118423,0.564009
0,0.0856164,0.135565,0.646312
0,0.130701,0.118382,0.634334
0,0.108451,0.188449,0.59793
0,0.120723,0.164743,0.615157
0,0.0565083,0.164268,0.611314
0,0.0953708,0.149929,0.582759
0,0.108665,0.16732,0.579733
0,0.113737,0.154557,0.643482
0,0.125676,0.196755,0.638035
0,0.0717619,0.12383,0.596066
0,0.136606,0.144844,0.647464
0,0.12778,0.153227,0.570107
0,0.142224,0.171462,0.590445
0,0.102875,0.141845,0.587159
0,0.0861925,0.161229,0.610727
0,0.119425,0.181961,0.549549
0,0.105809,0.105797,0.629694
0,0.10104,0.14858,0.588321
0,0.151724,0.15483,0.624299
0,0.0900351,0.164182,0.599783
0,0.0966949,0.131656,0.595875
0,0.13362,0.155039,0.618513
0,0.0861523,0.128777,0.611474
0,0.120596,0.143695,0.621599
0,0.0600084,0.175546,0.579041
0,0.121609,0.139098,0.599736
0,0.0927584,0.123854,0.616165
0,0.115502,0.122005,0.628748
0,0.0795749,0.132758,0.597076
0,0.0847626,0.141709,0.61451
0,0.118879,0.123729,0.629929
0,0.0513058,0.155636,0.643504
0,0.133387,0.155637,0.649708
0,0.122874,0.1917,0.609482
0,0.105759,0.142832,0.649006
0,0.114496,0.130819,0.607995
0,0.0916873,0.15542,0.58712
0,0.0598947,0.090084,0.617228
0,0.0945659,0.129132,0.66309
0,0.102965,0.140296,0.543083
0,0.112605,0.150038,0.615219
0,0.133639,0.16991,0.615042
0,0.125527,0.187738,0.613984
0,0.121056,0.16268,0.630728
0,0.109258,0.166555,0.581538
0,0.0819966,0.184408,0.585443
0,0.128741,0.178273,0.611312
0,0.151695,0.162429,0.632049
0,0.156622,0.197206,0.6479
0,0.0626702,0.1837,0.598823
0,0.086082,0.115336,0.620433
0,0.103801,0.150944,0.660705
0,0.0951094,0.139467,0.64152
0,0.0516831,0.123288,0.588377
0,0.108301,0.126854,0.66442
0,0.0906907,0.142364,0.609633
0,0.0987388,0.142732,0.610348
0,0.0665171,0.125002,0.585517
0,0.0800672,0.126673,0.613068
0,0.0687779,0.118136,0.591845
0,0.115292,0.15112,0.617841
0,0.110731,0.161469,0.606826
0,0.126512,0.169007,0.598043
0,0.100319,0.0982748,0.612842
0,0.0864473,0.155012,0.633345
0,0.134002,0.169048,0.60105
0,0.131933,0.146726,0.61642
0,0.135497,0.141677,0.628641
0,0.110771,0.157294,0.657452
0,0.110262,0.143157,0.584872
0,0.109623,0.152992,0.660655
0,0.103204,0.160266,0.568036
0,0.0972033,0.0984437,0.59918
0,0.118251,0.154601,0.619187
0,0.0780521,0.104117,0.56723
0,0.0748293,0.125768,0.608536
0,0.140819,0.143666,0.669294
0,0.0970514,0.141967,0.657768
0,0.109596,0.158066,0.606582
0,0.0885092,0.12387,0.630345
0,0.0779859,0.160219,0.59798
0,0.151116,0.17958,0.656764
0,0.123324,0.141624,0.603396
0,0.0890336,0.151049,0.587005
0,0.102948,0.152721,0.569532
0,0.0985863,0.0989841,0.572035
0,0.06551,0.111784,0.635573
0,0.110662,0.126238,0.572804
0,0.0660351,0.158761,0.656094
0,0.0939799,0.165325,0.630149
0,0.114707,0.170606,0.616986
0,0.0912804,0.14661,0.632488
0,0.146395,0.152057,0.625113
0,0.0885621,0.108708,0.607865
0,0.092113,0.143522,0.582168
0,0.10228,0.154064,0.612169
0,0.111826,0.17427,0.623853
0,0.110457,0.160667,0.604026
0,0.127564,0.166229,0.630857
0,0.117132,0.1716,0.641666
0,0.0688417,0.173645,0.623956
0,0.111583,0.182119,0.64006
0,0.125877,0.137489,0.625273
0,0.120945,0.139596,0.634332
0,0.15615,0.189582,0.544233
0,0.0899862,0.159977,0.641568
0,0.126824,0.160975,0.62115
0,0.153292,0.184014,0.59031
0,0.0735792,0.11675,0.641044
0,0.0832696,0.157464,0.594029
0,0.0963359,0.126895,0.598487
0,0.117834,0.214093,0.592197
0,0.119022,0.121663,0.62471
0,0.0794747,0.12059,0.592718
0,0.117641,0.149084,0.621484
0,0.131906,0.125708,0.630347
0,0.100704,0.157223,0.578183
0,0.128499,0.0974455,0.617146
0,0.0687043,0.109052,0.599628
0,0.086487,0.135091,0.652953
0,0.0818054,0.144986,0.607723
0,0.065211,0.185892,0.601888
0,0.105449,0.1785,0.595582
0,0.111996,0.175808,0.596
0,0.0782556,0.147717,0.62078
0,0.0658604,0.192919,0.594123
0,0.130537,0.125597,0.635382
0,0.0883819,0.103611,0.571819
0,0.131529,0.155613,0.645265
0,0.120357,0.192842,0.631819
0,0.110403,0.122902,0.605298
0,0.0835824,0.151709,0.65347
0,0.104727,0.145784,0.628347
0,0.115552,0.151133,0.632382
0,0.0984699,0.139913,0.613797
0,0.123895,0.137512,0.624024
0,0.13697,0.160342,0.630972
0,0.100665,0.124118,0.591694
0,0.111044,0.113851,0.581906
0,0.148205,0.157816,0.607544
0,0.067172,0.126622,0.618867
0,0.0578228,0.202335,0.647828
0,0.0880615,0.180971,0.604985
0,0.127457,0.122589,0.609621
0,0.0933574,0.137476,0.583787
0,0.0831205,0.188411,0.602222
0,0.12505,0.145301,0.618964
0,0.103755,0.12202,0.638755
0,0.0783485,0.153871,0.583992
0,0.113767,0.136411,0.596603
0,0.109029,0.131094,0.629364
0,0.123174,0.160134,0.611064
0,0.097638,0.0959491,0.59702
0,0.109973,0.156445,0.563457
0,0.0815412,0.175386,0.627494
0,0.0917972,0.140499,0.607667
0,0.135722,0.156821,0.62948
0,0.0872097,0.171003,0.607318
0,0.122472,0.176325,0.581131
0,0.100835,0.134579,0.579361
0,0.0905707,0.172349,0.564631
0,0.110666,0.145558,0.589069
0,0.099792,0.107316,0.57097
0,0.0981814,0.140075,0.562402
0,0.0985413,0.127724,0.626479
0,0.0738582,0.148677,0.599941
0,0.113012,0.191314,0.609372
0,0.100422,0.168301,0.620574
0,0.10019,0.16972,0.607612
0,0.104011,0.169963,0.617733
0,0.138936,0.141054,0.593042
0,0.104828,0.119044,0.63305
0,0.0960854,0.155713,0.587674
0,0.107143,0.171168,0.643695
0,0.0978363,0.194546,0.635989
0,0.0705565,0.111328,0.646233
0,0.143849,0.168634,0.593072
0,0.0946193,0.137019,0.676817
0,0.109348,0.123667,0.621169
0,0.142097,0.17446,0.652616
0,0.0963654,0.12113,0.614814
0,0.113418,0.109321,0.622496
0,0.103404,0.0911333,0.607811
0,0.0783744,0.131931,0.623956
0,0.099099,0.15378,0.601079
0,0.110051,0.126383,0.58173
0,0.140154,0.1261,0.605672
0,0.144009,0.124362,0.609183
0,0.0946803,0.163572,0.579767
0,0.0614885,0.166296,0.592635
0,0.127358,0.156847,0.599524
0,0.0803955,0.154326,0.591575
0,0.0956457,0.171147,0.554206
0,0.147187,0.165678,0.629804
0,0.0916722,0.1476,0.632755
0,0.128386,0.179148,0.614183
0,0.0891603,0.102314,0.629629
0,0.134678,0.1646,0.612305
0,0.139295,0.177226,0.654225
0,0.13419,0.158356,0.614752
0,0.112987,0.172559,0.642465
0,0.0874454,0.177315,0.640952
0,0.102486,0.111437,0.585455
0,0.0860017,0.184897,0.613285
0,0.10667,0.122206,0.618119
0,0.112739,0.186118,0.656782
0,0.125249,0.168065,0.628021
0,0.132457,0.15189,0.571673
0,0.101789,0.0886689,0.627643
0,0.0711049,0.154372,0.621312
0,0.0820719,0.124268,0.60115
0,0.147053,0.112462,0.659445
0,0.168512,0.132222,0.609393
0,0.0916035,0.15597,0.586124
0,0.0674962,0.142901,0.612015
0,0.0938355,0.129284,0.602445
0,0.145483,0.166773,0.577141
0,0.134034,0.17101,0.596639
0,0.13561,0.15236,0.593817
0,0.0780036,0.182911,0.602037
0,0.0853067,0.16386,0.606156
0,0.139334,0.163589,0.63401
0,0.129506,0.134296,0.644612
0,0.10882,0.153436,0.605809
0,0.134183,0.180866,0.624691
0,0.0902494,0.160179,0.579975
0,0.103989,0.169558,0.61127
0,0.0969792,0.0836287,0.643698
0,0.0957127,0.118828,0.610884
0,0.0520835,0.110619,0.674594
0,0.142174,0.223711,0.622301
0,0.0494682,0.202544,0.623574
0,0.11331,0.139129,0.603567
0,0.0791389,0.153302,0.635338
0,0.116181,0.103386,0.595678
0,0.0916047,0.155894,0.616992
0,0.0678137,0.123966,0.609903
0,0.157626,0.117595,0.61066
0,0.130528,0.177768,0.616859
0,0.112078,0.136071,0.613174
0,0.077733,0.125749,0.606873
0,0.10404,0.18466,0.572308
0,0.112108,0.142294,0.590439
0,0.111516,0.133275,0.569117
0,0.0724611,0.146298,0.590476
0,0.0468033,0.142383,0.613005
0,0.0933407,0.154106,0.636982
0,0.0756323,0.197645,0.582575
0,0.101571,0.116537,0.579395
0,0.138509,0.158208,0.664401
0,0.0882733,0.0771482,0.622768
0,0.0724152,0.139312,0.591728
0,0.0804195,0.145692,0.648755
0,0.106663,0.098133,0.652347
0,0.0432405,0.120097,0.641484
0,0.0678335,0.151427,0.662017
0,0.0372871,0.153409,0.591959
0,0.0782686,0.178665,0.595562
0,0.119327,0.158685,0.631969
0,0.09563,0.15119,0.604802
0,0.134314,0.140821,0.597948
0,0.116052,0.156155,0.584514
0,0.0858107,0.141514,0.566184
0,0.116144,0.141603,0.646899
0,0.108109,0.106739,0.636063
0,0.089147,0.114967,0.63897
0,0.122682,0.149527,0.589884
0,0.136937,0.145761,0.660641
0,0.0637959,0.164307,0.644919
0,0.127673,0.121734,0.640805
0,0.133808,0.146282,0.648089
0,0.0733626,0.186236,0.620877
0,0.107072,0.142341,0.661575
0,0.117916,0.113276,0.591193
0,0.108293,0.153682,0.635861
0,0.117199,0.129626,0.643513
0,0.112065,0.137324,0.644461
0,0.13415,0.14788,0.666236
0,0.0788571,0.150796,0.580781
0,0.143569,0.107954,0.663337
0,0.108229,0.140058,0.572166
0,0.143888,0.153643,0.609842
0,0.0841963,0.139768,0.610226
0,0.127133,0.176171,0.648878
0,0.106119,0.151984,0.587856
0,0.121783,0.150575,0.63128
0,0.091391,0.15279,0.608355
0,0.124438,0.194752,0.602368
0,0.117226,0.130357,0.630627
0,0.147791,0.13699,0.572339
0,0.105175,0.180547,0.631867
0,0.0728647,0.151998,0.579331
0,0.114516,0.130264,0.585851
0,0.114243,0.16535,0.587939
0,0.131723,0.120061,0.596309
0,0.0594508,0.164895,0.606695
0,0.102208,0.17002,0.568535
0,0.108647,0.168973,0.583576
0,0.100995,0.204189,0.636142
0,0.0945411,0.114281,0.589207
0,0.0617594,0.153193,0.631162
0,0.105307,0.129609,0.631884
0,0.0880289,0.172106,0.639883
0,0.0811551,0.121451,0.620122
0,0.124563,0.158513,0.584654
0,0.0965047,0.174088,0.580602
0,0.0976131,0.138498,0.595755
0,0.0605485,0.125058,0.612448
0,0.0752703,0.158113,0.630604
0,0.10098,0.175119,0.606252
0,0.109532,0.122092,0.631439
0,0.115537,0.133396,0.648104
0,0.111167,0.110275,0.574802
0,0.0990119,0.121191,0.600734
0,0.0704424,0.154671,0.584948
0,0.0193474,0.179078,0.629277
0,0.115088,0.129279,0.605863
0,0.115556,0.102177,0.64088
0,0.0859617,0.137201,0.612549
0,0.0644147,0.101771,0.617979
0,0.0978533,0.159282,0.603967
0,0.0944091,0.201976,0.598972
0,0.106501,0.154696,0.640505
0,0.102144,0.124171,0.63786
0,0.157672,0.110514,0.67434
0,0.115322,0.169685,0.620129
0,0.119363,0.167214,0.642584
0,0.0543643,0.179069,0.620411
0,0.085555,0.114458,0.611983
0,0.131691,0.175248,0.591282
0,0.127074,0.103584,0.568425
0,0.0932983,0.15771,0.640487
0,0.074299,0.123216,0.605457
0,0.0898046,0.130448,0.595611
0,0.0754095,0.143982,0.634405
0,0.0910342,0.19133,0.59758
0,0.0791115,0.148936,0.588502
0,0.108134,0.163808,0.628626
0,0.109098,0.107489,0.618693
0,0.0935575,0.138769,0.627566
0,0.088578,0.139014,0.626462
0,0.122767,0.160516,0.623183
0,0.115404,0.152106,0.618607
0,0.0814815,0.141842,0.616522
0,0.10776,0.225394,0.656643
0,0.0724929,0.143268,0.622328
0,0.0742145,0.131007,0.62684
0,0.174311,0.140757,0.611112
0,0.105843,0.143642,0.552216
0,0.0783781,0.152877,0.582365
0,0.114692,0.132703,0.554552
0,0.111505,0.101348,0.609354
0,0.137613,0.156141,0.61384
0,0.116512,0.132992,0.623621
0,0.0765563,0.181535,0.608026
0,0.0783534,0.146978,0.592727
0,0.0665536,0.149557,0.599116
0,0.108278,0.155168,0.621709
0,0.120967,0.163867,0.611859
0,0.128289,0.147887,0.614055
0,0.143495,0.157943,0.58989
0,0.115186,0.10751,0.596271
0,0.0765333,0.159792,0.674904
0,0.157823,0.139351,0.565884
0,0.0878352,0.151547,0.6228
0,0.136136,0.139295,0.67108
0,0.109035,0.107663,0.61367
0,0.101385,0.131885,0.590623
0,0.129988,0.191352,0.618135
0,0.119885,0.0945537,0.588006
0,0.103765,0.146483,0.576485
0,0.0561802,0.180627,0.646785
0,0.149366,0.163307,0.657506
0,0.0670234,0.189394,0.590203
0,0.102289,0.138811,0.627971
0,0.0885396,0.160725,0.605917
0,0.130341,0.1268,0.651705
0,0.0638276,0.137804,0.607907
0,0.0461368,0.177336,0.614247
0,0.116651,0.172451,0.596038
0,0.123438,0.138146,0.587611
0,0.0875403,0.127129,0.571682
0,0.110911,0.160048,0.579896
0,0.116472,0.120114,0.580471
0,0.0915913,0.157925,0.65808
0,0.117527,0.120645,0.647506
0,0.111319,0.208044,0.628793
0,0.11889,0.127374,0.632222
0,0.105534,0.114399,0.599332
0,0.112626,0.159481,0.608538
0,0.0924591,0.133854,0.596139
0,0.0957072,0.169942,0.579776
0,0.129888,0.133169,0.626072
0,0.0675592,0.187341,0.60651
0,0.122935,0.0994517,0.589523
0,0.108944,0.203679,0.616363
0,0.120804,0.137009,0.589982
0,0.0596118,0.136597,0.629932
0,0.0886321,0.173949,0.625522
0,0.12771,0.166347,0.621641
0,0.0938595,0.119864,0.614495
0,0.107105,0.17458,0.588915
0,0.122724,0.122399,0.606527
0,0.0896287,0.129298,0.600856
0,0.0719647,0.165242,0.57036
0,0.0590528,0.151037,0.609548
0,0.0900896,0.138351,0.543523
0,0.085008,0.160497,0.576652
0,0.120536,0.109656,0.59403
0,0.0887297,0.125073,0.592873
0,0.0872212,0.162658,0.611027
0,0.0725426,0.174397,0.601163
0,0.110873,0.172265,0.604691
0,0.133237,0.141238,0.601903
0,0.0878055,0.150839,0.586252
0,0.0686436,0.152767,0.633583
0,0.0824927,0.14113,0.647781
0,0.109134,0.130196,0.567791
0,0.119725,0.141818,0.618079
0,0.110117,0.155103,0.623388
0,0.124146,0.166198,0.638596
0,0.0934592,0.138279,0.614915
0,0.0683763,0.16196,0.596307
0,0.0981964,0.166202,0.587961
0,0.163378,0.144212,0.65715
0,0.116323,0.144523,0.636787
0,0.109287,0.152054,0.612987
0,0.11927,0.152727,0.59556
0,0.123326,0.139606,0.61827
0,0.0620291,0.183254,0.599624
0,0.0888116,0.150007,0.583572
0,0.0845982,0.107711,0.566108
0,0.0971951,0.129152,0.622108
0,0.139329,0.169382,0.635015
0,0.127371,0.141207,0.602207
0,0.0915424,0.0949522,0.665375
0,0.084149,0.140081,0.66277
0,0.0901783,0.183237,0.619747
0,0.0960174,0.150149,0.592146
0,0.130196,0.183795,0.618319
0,0.126782,0.157644,0.63104
0,0.109591,0.126535,0.671796
0,0.122658,0.170556,0.58229
0,0.0791117,0.107847,0.605603
0,0.113626,0.1419,0.639081
0,0.0635872,0.130139,0.619453
0,0.0778642,0.164897,0.607962
0,0.11026,0.131525,0.596227
0,0.0782475,0.167995,0.599494
0,0.0515058,0.190737,0.643573
0,0.099253,0.143978,0.608135
0,0.0690288,0.169581,0.620838
0,0.11753,0.158282,0.606473
0,0.0735966,0.140763,0.645083
0,0.120044,0.117097,0.575055
0,0.0830935,0.152225,0.601882
0,0.0856081,0.131995,0.61184
0,0.107173,0.211042,0.625218
0,0.153707,0.12793,0.623989
0,0.0806265,0.176398,0.580085
0,0.0980002,0.148635,0.652688
0,0.0833382,0.162357,0.590539
0,0.127327,0.157803,0.621184
0,0.120046,0.160805,0.604762
0,0.0748991,0.193072,0.600052
0,0.131065,0.178541,0.620192
0,0.101274,0.166632,0.560857
0,0.0811298,0.113132,0.641231
0,0.0814593,0.13988,0.619602
0,0.0813149,0.126033,0.605168
0,0.169536,0.136124,0.623685
0,0.104115,0.137198,0.608005
0,0.11567,0.15532,0.637734
0,0.158068,0.119487,0.606656
0,0.164708,0.157699,0.570638
0,0.0789012,0.151183,0.616702
0,0.1072,0.158885,0.599401
0,0.0782348,0.150259,0.586978
0,0.166246,0.179344,0.617732
0,0.139017,0.131647,0.609889
0,0.0870242,0.126163,0.610669
0,0.107508,0.143687,0.630154
0,0.108883,0.159769,0.62321
0,0.0921468,0.166603,0.65665
0,0.0785849,0.175448,0.59482
0,0.106921,0.161721,0.593763
0,0.120215,0.120023,0.635424
0,0.0757773,0.131078,0.637856
0,0.0919852,0.147819,0.598553
0,0.118079,0.130511,0.615379
0,0.0967246,0.160026,0.622775
0,0.114651,0.148582,0.646961
0,0.105592,0.127917,0.612799
0,0.0577839,0.145677,0.616928
0,0.124551,0.140972,0.572934
0,0.137183,0.172405,0.638744
0,0.141604,0.17313,0.639114
0,0.0615469,0.161259,0.626843
0,0.118849,0.142679,0.557907
0,0.0892828,0.187761,0.621566
0,0.0983084,0.157519,0.575087
0,0.0914946,0.140361,0.625754
0,0.102005,0.1458,0.585372
0,0.141497,0.124627,0.630844
0,0.102259,0.163982,0.619682
0,0.0832397,0.12731,0.603842
0,0.0947048,0.160524,0.615003
0,0.134063,0.132857,0.611905
0,0.142797,0.125431,0.647978
0,0.115635,0.13493,0.658003
0,0.0980101,0.14303,0.640191
0,0.101619,0.15625,0.631628
0,0.0740328,0.148638,0.597472
0,0.119501,0.159629,0.57021
0,0.0939655,0.103966,0.625093
0,0.0759642,0.133373,0.623483
0,0.0998224,0.098737,0.568916
0,0.125722,0.091049,0.662056
0,0.121077,0.184079,0.60829
0,0.108768,0.182229,0.55953
0,0.114672,0.110213,0.613987
0,0.0937798,0.162661,0.553419
0,0.127964,0.112548,0.556132
0,0.0956737,0.160606,0.57499
0,0.116599,0.120356,0.64564
0,0.0372347,0.141241,0.614768
0,0.0840452,0.137612,0.553539
0,0.0962576,0.157758,0.561996
0,0.0716155,0.137446,0.614699
0,0.080454,0.174427,0.630277
0,0.106912,0.130988,0.623486
0,0.0918515,0.152327,0.6083
0,0.0644253,0.130829,0.598214
0,0.109327,0.160829,0.609085
0,0.0665555,0.11358,0.582752
0,0.16237,0.0900627,0.592016
0,0.0927883,0.0950021,0.607721
0,0.105586,0.136264,0.587894
0,0.12972,0.134556,0.59928
0,0.142495,0.0901926,0.62777
0,0.0479359,0.204797,0.615288
0,0.0797598,0.136999,0.587047
0,0.154754,0.137907,0.614502
0,0.128538,0.140044,0.641576
0,0.0973633,0.205199,0.60646
0,0.111357,0.118553,0.618791
0,0.180826,0.162695,0.623038
0,0.117279,0.132528,0.629009
0,0.140808,0.15343,0.573617
0,0.13431,0.151731,0.604337
0,0.116367,0.166215,0.605031
0,0.122486,0.142109,0.649655
0,0.108805,0.128893,0.572714
0,0.113301,0.209103,0.614955
0,0.082815,0.163914,0.583175
0,0.109685,0.16587,0.573463
0,0.100832,0.10528,0.612039
0,0.108126,0.118027,0.631047
0,0.113011,0.112582,0.574449
0,0.091656,0.146871,0.630526
0,0.115991,0.0947409,0.603174
0,0.0759922,0.164777,0.603052
0,0.0746229,0.141712,0.601025
0,0.126067,0.156151,0.532626
0,0.0868757,0.168902,0.607549
0,0.0810419,0.169374,0.643898
0,0.100481,0.163401,0.62519
0,0.107656,0.119683,0.581517
0,0.117212,0.155959,0.598772
0,0.0605895,0.183052,0.649206
0,0.126274,0.154537,0.645008
0,0.0281423,0.131448,0.634987
0,0.0893876,0.162305,0.603248
0,0.119401,0.161026,0.619723
0,0.108999,0.130523,0.601479
0,0.0893191,0.12455,0.610098
0,0.0970904,0.141814,0.605569
0,0.14919,0.131498,0.595888
0,0.117006,0.173057,0.644307
0,0.122895,0.140589,0.575203
0,0.125447,0.159224,0.626372
0,0.0933562,0.142809,0.5942
0,0.110619,0.145254,0.594734
0,0.0615465,0.119569,0.595569
0,0.087998,0.180722,0.60335
0,0.143675,0.146443,0.656171
0,0.108197,0.128073,0.622608
0,0.128698,0.161198,0.612171
0,0.0778658,0.169811,0.606123
0,0.105578,0.108829,0.60603
0,0.117244,0.158493,0.592071
0,0.0849979,0.156672,0.613075
0,0.121726,0.108237,0.605903
0,0.0951127,0.144294,0.607527
0,0.107402,0.148953,0.647378
0,0.117858,0.127642,0.589984
0,0.0856536,0.132109,0.623763
0,0.112907,0.109228,0.610041
0,0.126266,0.13379,0.645185
0,0.0323513,0.157084,0.625299
0,0.094744,0.120475,0.621909
0,0.100146,0.160178,0.615714
0,0.0742496,0.121855,0.61409
0,0.114643,0.164642,0.632575
0,0.0915448,0.120423,0.585751
0,0.134778,0.137323,0.572319
0,0.120016,0.116965,0.609385
0,0.0972754,0.16489,0.605356
0,0.116086,0.142144,0.628311
0,0.087156,0.141157,0.600405
0,0.089965,0.170487,0.644891
0,0.111335,0.164769,0.602951
0,0.104235,0.130014,0.632651
0,0.0804582,0.186292,0.591766
